z_lo,z_hi,logL_lo,logL_hi,logL_med,z_med,wave_rest,flux_norm,err_norm,n_contrib
2.0,2.4,42.0,42.5,42.466,2.2317,1376.0,0.401341,0.126032,445
2.0,2.4,42.0,42.5,42.466,2.2317,1377.0,0.428895,0.14734,445
2.0,2.4,42.0,42.5,42.466,2.2317,1378.0,0.50952,0.13345,445
2.0,2.4,42.0,42.5,42.466,2.2317,1379.0,0.520079,0.131211,445
2.0,2.4,42.0,42.5,42.466,2.2317,1380.0,0.280883,0.122615,445
2.0,2.4,42.0,42.5,42.466,2.2317,1381.0,0.767988,0.166118,445
2.0,2.4,42.0,42.5,42.466,2.2317,1382.0,0.497596,0.13033,445
2.0,2.4,42.0,42.5,42.466,2.2317,1383.0,0.191027,0.148904,445
2.0,2.4,42.0,42.5,42.466,2.2317,1384.0,0.706359,0.134612,445
2.0,2.4,42.0,42.5,42.466,2.2317,1385.0,0.235172,0.132254,445
2.0,2.4,42.0,42.5,42.466,2.2317,1386.0,0.264072,0.137136,445
2.0,2.4,42.0,42.5,42.466,2.2317,1387.0,0.340008,0.12824,445
2.0,2.4,42.0,42.5,42.466,2.2317,1388.0,0.440921,0.141234,445
2.0,2.4,42.0,42.5,42.466,2.2317,1389.0,0.544889,0.11621,445
2.0,2.4,42.0,42.5,42.466,2.2317,1390.0,0.248891,0.133626,445
2.0,2.4,42.0,42.5,42.466,2.2317,1391.0,0.393895,0.122895,445
2.0,2.4,42.0,42.5,42.466,2.2317,1392.0,0.52829,0.130889,445
2.0,2.4,42.0,42.5,42.466,2.2317,1393.0,0.345626,0.114898,445
2.0,2.4,42.0,42.5,42.466,2.2317,1394.0,0.354924,0.142583,445
2.0,2.4,42.0,42.5,42.466,2.2317,1395.0,0.431599,0.120441,445
2.0,2.4,42.0,42.5,42.466,2.2317,1396.0,0.456937,0.132722,445
2.0,2.4,42.0,42.5,42.466,2.2317,1397.0,0.383678,0.126724,445
2.0,2.4,42.0,42.5,42.466,2.2317,1398.0,0.512941,0.155165,445
2.0,2.4,42.0,42.5,42.466,2.2317,1399.0,0.49198,0.123261,445
2.0,2.4,42.0,42.5,42.466,2.2317,1400.0,0.383597,0.13354,445
2.0,2.4,42.0,42.5,42.466,2.2317,1401.0,0.457126,0.136148,445
2.0,2.4,42.0,42.5,42.466,2.2317,1402.0,0.465199,0.124158,445
2.0,2.4,42.0,42.5,42.466,2.2317,1403.0,0.623723,0.135558,445
2.0,2.4,42.0,42.5,42.466,2.2317,1404.0,0.446698,0.126531,445
2.0,2.4,42.0,42.5,42.466,2.2317,1405.0,0.420903,0.152565,445
2.0,2.4,42.0,42.5,42.466,2.2317,1406.0,0.494517,0.151719,445
2.0,2.4,42.0,42.5,42.466,2.2317,1407.0,0.420553,0.115903,445
2.0,2.4,42.0,42.5,42.466,2.2317,1408.0,0.317652,0.120962,445
2.0,2.4,42.0,42.5,42.466,2.2317,1409.0,0.249551,0.119409,445
2.0,2.4,42.0,42.5,42.466,2.2317,1410.0,0.650763,0.138598,445
2.0,2.4,42.0,42.5,42.466,2.2317,1411.0,0.37035,0.137471,445
2.0,2.4,42.0,42.5,42.466,2.2317,1412.0,0.309774,0.139987,445
2.0,2.4,42.0,42.5,42.466,2.2317,1413.0,0.130099,0.128365,445
2.0,2.4,42.0,42.5,42.466,2.2317,1414.0,0.441599,0.133704,445
2.0,2.4,42.0,42.5,42.466,2.2317,1415.0,0.392939,0.136542,445
2.0,2.4,42.0,42.5,42.466,2.2317,1416.0,0.531432,0.123336,445
2.0,2.4,42.0,42.5,42.466,2.2317,1417.0,0.404369,0.12983,445
2.0,2.4,42.0,42.5,42.466,2.2317,1418.0,0.557589,0.142817,445
2.0,2.4,42.0,42.5,42.466,2.2317,1419.0,0.540512,0.116491,445
2.0,2.4,42.0,42.5,42.466,2.2317,1420.0,0.371099,0.135715,445
2.0,2.4,42.0,42.5,42.466,2.2317,1421.0,0.519928,0.133106,445
2.0,2.4,42.0,42.5,42.466,2.2317,1422.0,0.31946,0.143435,445
2.0,2.4,42.0,42.5,42.466,2.2317,1423.0,0.343527,0.111042,445
2.0,2.4,42.0,42.5,42.466,2.2317,1424.0,0.483251,0.139099,445
2.0,2.4,42.0,42.5,42.466,2.2317,1425.0,0.396833,0.127568,445
2.0,2.4,42.0,42.5,42.466,2.2317,1426.0,0.43613,0.119982,445
2.0,2.4,42.0,42.5,42.466,2.2317,1427.0,0.178813,0.132461,445
2.0,2.4,42.0,42.5,42.466,2.2317,1428.0,0.27967,0.122468,445
2.0,2.4,42.0,42.5,42.466,2.2317,1429.0,0.355629,0.130242,445
2.0,2.4,42.0,42.5,42.466,2.2317,1430.0,0.563783,0.159377,445
2.0,2.4,42.0,42.5,42.466,2.2317,1431.0,0.26813,0.11534,445
2.0,2.4,42.0,42.5,42.466,2.2317,1432.0,0.238484,0.123817,445
2.0,2.4,42.0,42.5,42.466,2.2317,1433.0,0.47712,0.124253,445
2.0,2.4,42.0,42.5,42.466,2.2317,1434.0,0.402135,0.126678,445
2.0,2.4,42.0,42.5,42.466,2.2317,1435.0,0.490322,0.147788,445
2.0,2.4,42.0,42.5,42.466,2.2317,1436.0,0.610404,0.163798,445
2.0,2.4,42.0,42.5,42.466,2.2317,1437.0,0.242672,0.135761,445
2.0,2.4,42.0,42.5,42.466,2.2317,1438.0,0.52805,0.153293,445
2.0,2.4,42.0,42.5,42.466,2.2317,1439.0,0.424441,0.113413,445
2.0,2.4,42.0,42.5,42.466,2.2317,1440.0,0.500949,0.119411,445
2.0,2.4,42.0,42.5,42.466,2.2317,1441.0,0.591863,0.124273,445
2.0,2.4,42.0,42.5,42.466,2.2317,1442.0,0.587907,0.157875,445
2.0,2.4,42.0,42.5,42.466,2.2317,1443.0,0.233075,0.137207,445
2.0,2.4,42.0,42.5,42.466,2.2317,1444.0,0.347003,0.120482,445
2.0,2.4,42.0,42.5,42.466,2.2317,1445.0,0.225403,0.106896,445
2.0,2.4,42.0,42.5,42.466,2.2317,1446.0,0.394384,0.13621,445
2.0,2.4,42.0,42.5,42.466,2.2317,1447.0,0.490482,0.121824,445
2.0,2.4,42.0,42.5,42.466,2.2317,1448.0,0.690919,0.134974,445
2.0,2.4,42.0,42.5,42.466,2.2317,1449.0,0.516865,0.137163,445
2.0,2.4,42.0,42.5,42.466,2.2317,1450.0,0.471467,0.127257,445
2.0,2.4,42.0,42.5,42.466,2.2317,1451.0,0.411207,0.134176,445
2.0,2.4,42.0,42.5,42.466,2.2317,1452.0,0.366515,0.117843,445
2.0,2.4,42.0,42.5,42.466,2.2317,1453.0,0.452615,0.143548,445
2.0,2.4,42.0,42.5,42.466,2.2317,1454.0,0.483808,0.140621,445
2.0,2.4,42.0,42.5,42.466,2.2317,1455.0,0.447813,0.119694,445
2.0,2.4,42.0,42.5,42.466,2.2317,1456.0,0.490037,0.146343,445
2.0,2.4,42.0,42.5,42.466,2.2317,1457.0,0.58193,0.128637,445
2.0,2.4,42.0,42.5,42.466,2.2317,1458.0,0.402113,0.105546,445
2.0,2.4,42.0,42.5,42.466,2.2317,1459.0,0.348369,0.1237,445
2.0,2.4,42.0,42.5,42.466,2.2317,1460.0,0.410926,0.134537,445
2.0,2.4,42.0,42.5,42.466,2.2317,1461.0,0.240696,0.127175,445
2.0,2.4,42.0,42.5,42.466,2.2317,1462.0,0.559077,0.113908,445
2.0,2.4,42.0,42.5,42.466,2.2317,1463.0,0.57923,0.12028,445
2.0,2.4,42.0,42.5,42.466,2.2317,1464.0,0.251351,0.120198,445
2.0,2.4,42.0,42.5,42.466,2.2317,1465.0,0.419459,0.123211,445
2.0,2.4,42.0,42.5,42.466,2.2317,1466.0,0.489309,0.133644,445
2.0,2.4,42.0,42.5,42.466,2.2317,1467.0,0.491162,0.117468,445
2.0,2.4,42.0,42.5,42.466,2.2317,1468.0,0.485125,0.182777,445
2.0,2.4,42.0,42.5,42.466,2.2317,1469.0,0.459355,0.150816,445
2.0,2.4,42.0,42.5,42.466,2.2317,1470.0,0.40634,0.115917,445
2.0,2.4,42.0,42.5,42.466,2.2317,1471.0,0.615461,0.119411,445
2.0,2.4,42.0,42.5,42.466,2.2317,1472.0,0.305487,0.117501,445
2.0,2.4,42.0,42.5,42.466,2.2317,1473.0,0.283095,0.128684,445
2.0,2.4,42.0,42.5,42.466,2.2317,1474.0,0.42152,0.15248,445
2.0,2.4,42.0,42.5,42.466,2.2317,1475.0,0.419354,0.112104,445
2.0,2.4,42.0,42.5,42.466,2.2317,1476.0,0.372438,0.126,445
2.0,2.4,42.0,42.5,42.466,2.2317,1477.0,0.436081,0.133023,445
2.0,2.4,42.0,42.5,42.466,2.2317,1478.0,0.312699,0.144518,445
2.0,2.4,42.0,42.5,42.466,2.2317,1479.0,0.533201,0.123182,445
2.0,2.4,42.0,42.5,42.466,2.2317,1480.0,0.47158,0.124827,445
2.0,2.4,42.0,42.5,42.466,2.2317,1481.0,0.23376,0.133414,445
2.0,2.4,42.0,42.5,42.466,2.2317,1482.0,0.364916,0.136304,445
2.0,2.4,42.0,42.5,42.466,2.2317,1483.0,0.243104,0.127521,445
2.0,2.4,42.0,42.5,42.466,2.2317,1484.0,0.354219,0.127238,445
2.0,2.4,42.0,42.5,42.466,2.2317,1485.0,0.440916,0.130756,445
2.0,2.4,42.0,42.5,42.466,2.2317,1486.0,0.457424,0.118321,445
2.0,2.4,42.0,42.5,42.466,2.2317,1487.0,0.485079,0.119965,445
2.0,2.4,42.0,42.5,42.466,2.2317,1488.0,0.500982,0.112732,445
2.0,2.4,42.0,42.5,42.466,2.2317,1489.0,0.369835,0.129433,445
2.0,2.4,42.0,42.5,42.466,2.2317,1490.0,0.576881,0.136385,445
2.0,2.4,42.0,42.5,42.466,2.2317,1491.0,0.525302,0.144933,445
2.0,2.4,42.0,42.5,42.466,2.2317,1492.0,0.261595,0.123217,445
2.0,2.4,42.0,42.5,42.466,2.2317,1493.0,0.465935,0.114498,445
2.0,2.4,42.0,42.5,42.466,2.2317,1494.0,0.602305,0.123906,445
2.0,2.4,42.0,42.5,42.466,2.2317,1495.0,0.317136,0.130402,445
2.0,2.4,42.0,42.5,42.466,2.2317,1496.0,0.307883,0.115574,445
2.0,2.4,42.0,42.5,42.466,2.2317,1497.0,0.347746,0.123428,445
2.0,2.4,42.0,42.5,42.466,2.2317,1498.0,0.37502,0.12393,445
2.0,2.4,42.0,42.5,42.466,2.2317,1499.0,0.576145,0.133679,445
2.0,2.4,42.0,42.5,42.466,2.2317,1500.0,0.365933,0.116466,445
2.0,2.4,42.0,42.5,42.466,2.2317,1501.0,0.423833,0.108162,445
2.0,2.4,42.0,42.5,42.466,2.2317,1502.0,0.591565,0.125831,445
2.0,2.4,42.0,42.5,42.466,2.2317,1503.0,0.54376,0.115412,445
2.0,2.4,42.0,42.5,42.466,2.2317,1504.0,0.429975,0.155694,445
2.0,2.4,42.0,42.5,42.466,2.2317,1505.0,0.427892,0.154717,445
2.0,2.4,42.0,42.5,42.466,2.2317,1506.0,0.577409,0.122913,445
2.0,2.4,42.0,42.5,42.466,2.2317,1507.0,0.210152,0.123192,445
2.0,2.4,42.0,42.5,42.466,2.2317,1508.0,0.366443,0.131078,445
2.0,2.4,42.0,42.5,42.466,2.2317,1509.0,0.676407,0.128812,445
2.0,2.4,42.0,42.5,42.466,2.2317,1510.0,0.546579,0.132425,445
2.0,2.4,42.0,42.5,42.466,2.2317,1511.0,0.345472,0.129668,445
2.0,2.4,42.0,42.5,42.466,2.2317,1512.0,0.405623,0.127086,445
2.0,2.4,42.0,42.5,42.466,2.2317,1513.0,0.435366,0.130667,445
2.0,2.4,42.0,42.5,42.466,2.2317,1514.0,0.482002,0.160823,445
2.0,2.4,42.0,42.5,42.466,2.2317,1515.0,0.409431,0.133744,445
2.0,2.4,42.0,42.5,42.466,2.2317,1516.0,0.302966,0.14154,445
2.0,2.4,42.0,42.5,42.466,2.2317,1517.0,0.220169,0.124378,445
2.0,2.4,42.0,42.5,42.466,2.2317,1518.0,0.185849,0.126332,445
2.0,2.4,42.0,42.5,42.466,2.2317,1519.0,0.351265,0.117216,445
2.0,2.4,42.0,42.5,42.466,2.2317,1520.0,0.246086,0.114117,445
2.0,2.4,42.0,42.5,42.466,2.2317,1521.0,0.450394,0.124058,445
2.0,2.4,42.0,42.5,42.466,2.2317,1522.0,0.381784,0.131223,445
2.0,2.4,42.0,42.5,42.466,2.2317,1523.0,0.35877,0.117257,445
2.0,2.4,42.0,42.5,42.466,2.2317,1524.0,0.236914,0.122033,445
2.0,2.4,42.0,42.5,42.466,2.2317,1525.0,0.437978,0.145942,445
2.0,2.4,42.0,42.5,42.466,2.2317,1526.0,0.414826,0.13561,445
2.0,2.4,42.0,42.5,42.466,2.2317,1527.0,0.558385,0.136543,445
2.0,2.4,42.0,42.5,42.466,2.2317,1528.0,0.225791,0.117719,445
2.0,2.4,42.0,42.5,42.466,2.2317,1529.0,0.47688,0.140574,445
2.0,2.4,42.0,42.5,42.466,2.2317,1530.0,0.409262,0.119248,445
2.0,2.4,42.0,42.5,42.466,2.2317,1531.0,0.407479,0.123096,445
2.0,2.4,42.0,42.5,42.466,2.2317,1532.0,0.437778,0.147025,445
2.0,2.4,42.0,42.5,42.466,2.2317,1533.0,0.354996,0.118673,445
2.0,2.4,42.0,42.5,42.466,2.2317,1534.0,0.257282,0.117744,445
2.0,2.4,42.0,42.5,42.466,2.2317,1535.0,0.477043,0.127807,445
2.0,2.4,42.0,42.5,42.466,2.2317,1536.0,0.321576,0.120503,445
2.0,2.4,42.0,42.5,42.466,2.2317,1537.0,0.430253,0.128518,445
2.0,2.4,42.0,42.5,42.466,2.2317,1538.0,0.428677,0.119977,445
2.0,2.4,42.0,42.5,42.466,2.2317,1539.0,0.238369,0.132773,445
2.0,2.4,42.0,42.5,42.466,2.2317,1540.0,0.432446,0.119023,445
2.0,2.4,42.0,42.5,42.466,2.2317,1541.0,0.413979,0.133691,445
2.0,2.4,42.0,42.5,42.466,2.2317,1542.0,0.432412,0.135887,445
2.0,2.4,42.0,42.5,42.466,2.2317,1543.0,0.194751,0.115043,445
2.0,2.4,42.0,42.5,42.466,2.2317,1544.0,0.330763,0.114132,445
2.0,2.4,42.0,42.5,42.466,2.2317,1545.0,0.279226,0.122974,445
2.0,2.4,42.0,42.5,42.466,2.2317,1546.0,0.385356,0.132302,445
2.0,2.4,42.0,42.5,42.466,2.2317,1547.0,0.343061,0.117664,445
2.0,2.4,42.0,42.5,42.466,2.2317,1548.0,0.236929,0.140159,445
2.0,2.4,42.0,42.5,42.466,2.2317,1549.0,0.389516,0.115683,445
2.0,2.4,42.0,42.5,42.466,2.2317,1550.0,0.522769,0.145081,445
2.0,2.4,42.0,42.5,42.466,2.2317,1551.0,0.473695,0.118001,445
2.0,2.4,42.0,42.5,42.466,2.2317,1552.0,0.496418,0.141109,445
2.0,2.4,42.0,42.5,42.466,2.2317,1553.0,0.377395,0.132261,445
2.0,2.4,42.0,42.5,42.466,2.2317,1554.0,0.448183,0.111259,445
2.0,2.4,42.0,42.5,42.466,2.2317,1555.0,0.377108,0.138457,445
2.0,2.4,42.0,42.5,42.466,2.2317,1556.0,0.548908,0.156953,445
2.0,2.4,42.0,42.5,42.466,2.2317,1557.0,0.351838,0.113858,445
2.0,2.4,42.0,42.5,42.466,2.2317,1558.0,0.344473,0.131952,445
2.0,2.4,42.0,42.5,42.466,2.2317,1559.0,0.352612,0.147776,445
2.0,2.4,42.0,42.5,42.466,2.2317,1560.0,0.290262,0.124157,445
2.0,2.4,42.0,42.5,42.466,2.2317,1561.0,0.428171,0.118612,445
2.0,2.4,42.0,42.5,42.466,2.2317,1562.0,0.354823,0.145746,445
2.0,2.4,42.0,42.5,42.466,2.2317,1563.0,0.256171,0.118741,445
2.0,2.4,42.0,42.5,42.466,2.2317,1564.0,0.3837,0.14925,445
2.0,2.4,42.0,42.5,42.466,2.2317,1565.0,0.39524,0.13333,445
2.0,2.4,42.0,42.5,42.466,2.2317,1566.0,0.301969,0.119232,445
2.0,2.4,42.0,42.5,42.466,2.2317,1567.0,0.1799,0.124196,445
2.0,2.4,42.0,42.5,42.466,2.2317,1568.0,0.286764,0.115388,445
2.0,2.4,42.0,42.5,42.466,2.2317,1569.0,0.402505,0.126803,445
2.0,2.4,42.0,42.5,42.466,2.2317,1570.0,0.385497,0.130236,445
2.0,2.4,42.0,42.5,42.466,2.2317,1571.0,0.112226,0.127524,445
2.0,2.4,42.0,42.5,42.466,2.2317,1572.0,0.32976,0.115998,445
2.0,2.4,42.0,42.5,42.466,2.2317,1573.0,0.457479,0.098714,445
2.0,2.4,42.0,42.5,42.466,2.2317,1574.0,0.525744,0.112355,445
2.0,2.4,42.0,42.5,42.466,2.2317,1575.0,0.363337,0.120993,445
2.0,2.4,42.0,42.5,42.466,2.2317,1576.0,0.414211,0.130721,445
2.0,2.4,42.0,42.5,42.466,2.2317,1577.0,0.55347,0.129263,445
2.0,2.4,42.0,42.5,42.466,2.2317,1578.0,0.632831,0.172461,445
2.0,2.4,42.0,42.5,42.466,2.2317,1579.0,0.350734,0.135338,445
2.0,2.4,42.0,42.5,42.466,2.2317,1580.0,0.17934,0.121301,445
2.0,2.4,42.0,42.5,42.466,2.2317,1581.0,0.452074,0.12345,445
2.0,2.4,42.0,42.5,42.466,2.2317,1582.0,0.405557,0.128882,445
2.0,2.4,42.0,42.5,42.466,2.2317,1583.0,0.44315,0.126156,445
2.0,2.4,42.0,42.5,42.466,2.2317,1584.0,0.397053,0.12918,445
2.0,2.4,42.0,42.5,42.466,2.2317,1585.0,0.386828,0.12092,445
2.0,2.4,42.0,42.5,42.466,2.2317,1586.0,0.357622,0.112192,445
2.0,2.4,42.0,42.5,42.466,2.2317,1587.0,0.404969,0.118,445
2.0,2.4,42.0,42.5,42.466,2.2317,1588.0,0.344018,0.118775,445
2.0,2.4,42.0,42.5,42.466,2.2317,1589.0,0.414807,0.130374,445
2.0,2.4,42.0,42.5,42.466,2.2317,1590.0,0.275692,0.1125,445
2.0,2.4,42.0,42.5,42.466,2.2317,1591.0,0.285687,0.117586,445
2.0,2.4,42.0,42.5,42.466,2.2317,1592.0,0.314969,0.12686,445
2.0,2.4,42.0,42.5,42.466,2.2317,1593.0,0.350133,0.135119,445
2.0,2.4,42.0,42.5,42.466,2.2317,1594.0,0.39664,0.115105,445
2.0,2.4,42.0,42.5,42.466,2.2317,1595.0,0.226372,0.126868,445
2.0,2.4,42.0,42.5,42.466,2.2317,1596.0,0.35855,0.130235,445
2.0,2.4,42.0,42.5,42.466,2.2317,1597.0,0.551205,0.142122,445
2.0,2.4,42.0,42.5,42.466,2.2317,1598.0,0.528547,0.13192,445
2.0,2.4,42.0,42.5,42.466,2.2317,1599.0,0.104202,0.12969,445
2.0,2.4,42.0,42.5,42.466,2.2317,1600.0,0.48821,0.144036,445
2.0,2.4,42.0,42.5,42.466,2.2317,1601.0,0.37921,0.126674,445
2.0,2.4,42.0,42.5,42.466,2.2317,1602.0,0.331778,0.127611,445
2.0,2.4,42.0,42.5,42.466,2.2317,1603.0,0.226822,0.124419,445
2.0,2.4,42.0,42.5,42.466,2.2317,1604.0,0.356264,0.113574,445
2.0,2.4,42.0,42.5,42.466,2.2317,1605.0,0.429641,0.131159,445
2.0,2.4,42.0,42.5,42.466,2.2317,1606.0,0.358379,0.122641,445
2.0,2.4,42.0,42.5,42.466,2.2317,1607.0,0.295854,0.119552,445
2.0,2.4,42.0,42.5,42.466,2.2317,1608.0,0.426439,0.13442,445
2.0,2.4,42.0,42.5,42.466,2.2317,1609.0,0.449551,0.161164,445
2.0,2.4,42.0,42.5,42.466,2.2317,1610.0,0.449985,0.141596,445
2.0,2.4,42.0,42.5,42.466,2.2317,1611.0,0.419051,0.129817,445
2.0,2.4,42.0,42.5,42.466,2.2317,1612.0,0.218799,0.123087,445
2.0,2.4,42.0,42.5,42.466,2.2317,1613.0,0.322659,0.151901,445
2.0,2.4,42.0,42.5,42.466,2.2317,1614.0,0.322186,0.112505,445
2.0,2.4,42.0,42.5,42.466,2.2317,1615.0,0.13534,0.140284,445
2.0,2.4,42.0,42.5,42.466,2.2317,1616.0,0.328768,0.118934,445
2.0,2.4,42.0,42.5,42.466,2.2317,1617.0,0.433112,0.138105,445
2.0,2.4,42.0,42.5,42.466,2.2317,1618.0,0.385021,0.11258,445
2.0,2.4,42.0,42.5,42.466,2.2317,1619.0,0.191895,0.125878,445
2.0,2.4,42.0,42.5,42.466,2.2317,1620.0,0.260743,0.121681,445
2.0,2.4,42.0,42.5,42.466,2.2317,1621.0,0.314857,0.115135,445
2.0,2.4,42.0,42.5,42.466,2.2317,1622.0,0.370305,0.122417,445
2.0,2.4,42.0,42.5,42.466,2.2317,1623.0,0.288571,0.124402,445
2.0,2.4,42.0,42.5,42.466,2.2317,1624.0,0.401047,0.145574,445
2.0,2.4,42.0,42.5,42.466,2.2317,1625.0,0.50732,0.113631,445
2.0,2.4,42.0,42.5,42.466,2.2317,1626.0,0.374188,0.11799,445
2.0,2.4,42.0,42.5,42.466,2.2317,1627.0,0.279457,0.156992,445
2.0,2.4,42.0,42.5,42.466,2.2317,1628.0,0.308266,0.117686,445
2.0,2.4,42.0,42.5,42.466,2.2317,1629.0,0.286356,0.119368,445
2.0,2.4,42.0,42.5,42.466,2.2317,1630.0,0.492737,0.130968,445
2.0,2.4,42.0,42.5,42.466,2.2317,1631.0,0.238221,0.111298,445
2.0,2.4,42.0,42.5,42.466,2.2317,1632.0,0.269201,0.125958,445
2.0,2.4,42.0,42.5,42.466,2.2317,1633.0,0.384489,0.134154,445
2.0,2.4,42.0,42.5,42.466,2.2317,1634.0,0.302686,0.122491,443
2.0,2.4,42.0,42.5,42.466,2.2317,1635.0,0.530346,0.116954,442
2.0,2.4,42.0,42.5,42.466,2.2317,1636.0,0.587843,0.143364,439
2.0,2.4,42.0,42.5,42.466,2.2317,1637.0,0.514724,0.125988,439
2.0,2.4,42.0,42.5,42.466,2.2317,1638.0,0.435431,0.125919,438
2.0,2.4,42.0,42.5,42.466,2.2317,1639.0,0.386037,0.128943,436
2.0,2.4,42.0,42.5,42.466,2.2317,1640.0,0.374269,0.118921,434
2.0,2.4,42.0,42.5,42.466,2.2317,1641.0,0.481344,0.118234,431
2.0,2.4,42.0,42.5,42.466,2.2317,1642.0,0.519047,0.135981,430
2.0,2.4,42.0,42.5,42.466,2.2317,1643.0,0.395621,0.142343,427
2.0,2.4,42.0,42.5,42.466,2.2317,1644.0,0.234185,0.127991,425
2.0,2.4,42.0,42.5,42.466,2.2317,1645.0,0.369528,0.150212,421
2.0,2.4,42.0,42.5,42.466,2.2317,1646.0,0.292488,0.131117,421
2.0,2.4,42.0,42.5,42.466,2.2317,1647.0,0.318972,0.129937,417
2.0,2.4,42.0,42.5,42.466,2.2317,1648.0,0.436759,0.130069,416
2.0,2.4,42.0,42.5,42.466,2.2317,1649.0,0.422587,0.149167,416
2.0,2.4,42.0,42.5,42.466,2.2317,1650.0,0.254181,0.135858,415
2.0,2.4,42.0,42.5,42.466,2.2317,1651.0,0.423009,0.150341,414
2.0,2.4,42.0,42.5,42.466,2.2317,1652.0,0.30393,0.12099,412
2.0,2.4,42.0,42.5,42.466,2.2317,1653.0,0.220682,0.127187,412
2.0,2.4,42.0,42.5,42.466,2.2317,1654.0,0.236278,0.132159,412
2.0,2.4,42.0,42.5,42.466,2.2317,1655.0,0.340684,0.112101,412
2.0,2.4,42.0,42.5,42.466,2.2317,1656.0,0.422539,0.125028,412
2.0,2.4,42.0,42.5,42.466,2.2317,1657.0,0.485758,0.128862,412
2.0,2.4,42.0,42.5,42.466,2.2317,1658.0,0.35256,0.146846,411
2.0,2.4,42.0,42.5,42.466,2.2317,1659.0,0.402956,0.124991,410
2.0,2.4,42.0,42.5,42.466,2.2317,1660.0,0.332013,0.12838,410
2.0,2.4,42.0,42.5,42.466,2.2317,1661.0,0.251594,0.146069,409
2.0,2.4,42.0,42.5,42.466,2.2317,1662.0,0.428481,0.124586,409
2.0,2.4,42.0,42.5,42.466,2.2317,1663.0,0.736888,0.159662,409
2.0,2.4,42.0,42.5,42.466,2.2317,1664.0,0.440042,0.139939,409
2.0,2.4,42.0,42.5,42.466,2.2317,1665.0,0.563764,0.134654,409
2.0,2.4,42.0,42.5,42.466,2.2317,1666.0,0.334981,0.132243,409
2.0,2.4,42.0,42.5,42.466,2.2317,1667.0,0.499057,0.127899,408
2.0,2.4,42.0,42.5,42.466,2.2317,1668.0,0.647967,0.139054,407
2.0,2.4,42.0,42.5,42.466,2.2317,1669.0,0.304621,0.121406,406
2.0,2.4,42.0,42.5,42.466,2.2317,1670.0,0.191858,0.123441,403
2.0,2.4,42.0,42.5,42.466,2.2317,1671.0,0.521674,0.142594,402
2.0,2.4,42.0,42.5,42.466,2.2317,1672.0,0.219131,0.132397,401
2.0,2.4,42.0,42.5,42.466,2.2317,1673.0,0.451517,0.13535,401
2.0,2.4,42.0,42.5,42.466,2.2317,1674.0,0.380954,0.147945,400
2.0,2.4,42.0,42.5,42.466,2.2317,1675.0,0.477878,0.114618,400
2.0,2.4,42.0,42.5,42.466,2.2317,1676.0,0.526009,0.13422,400
2.0,2.4,42.0,42.5,42.466,2.2317,1677.0,0.411123,0.135434,400
2.0,2.4,42.0,42.5,42.466,2.2317,1678.0,0.379724,0.126604,400
2.0,2.4,42.0,42.5,42.466,2.2317,1679.0,0.614711,0.138249,399
2.0,2.4,42.0,42.5,42.466,2.2317,1680.0,0.405867,0.125581,399
2.0,2.4,42.0,42.5,42.466,2.2317,1681.0,0.398533,0.123994,399
2.0,2.4,42.0,42.5,42.466,2.2317,1682.0,0.400281,0.146245,397
2.0,2.4,42.0,42.5,42.466,2.2317,1683.0,0.335011,0.131558,394
2.0,2.4,42.0,42.5,42.466,2.2317,1684.0,0.541106,0.142354,390
2.0,2.4,42.0,42.5,42.466,2.2317,1685.0,0.173899,0.131183,388
2.0,2.4,42.0,42.5,42.466,2.2317,1686.0,0.143525,0.15567,386
2.0,2.4,42.0,42.5,42.466,2.2317,1687.0,0.291148,0.144625,386
2.0,2.4,42.0,42.5,42.466,2.2317,1688.0,0.210914,0.116639,385
2.0,2.4,42.0,42.5,42.466,2.2317,1689.0,0.372397,0.118735,383
2.0,2.4,42.0,42.5,42.466,2.2317,1690.0,0.432775,0.159429,381
2.0,2.4,42.0,42.5,42.466,2.2317,1691.0,0.217139,0.126854,379
2.0,2.4,42.0,42.5,42.466,2.2317,1692.0,0.241406,0.133687,375
2.0,2.4,42.0,42.5,42.466,2.2317,1693.0,0.165535,0.117153,372
2.0,2.4,42.0,42.5,42.466,2.2317,1694.0,0.404562,0.127212,367
2.0,2.4,42.0,42.5,42.466,2.2317,1695.0,0.531002,0.134239,361
2.0,2.4,42.0,42.5,42.466,2.2317,1696.0,0.444883,0.125712,337
2.0,2.4,42.0,42.5,42.466,2.2317,1697.0,0.184906,0.140882,323
2.0,2.4,42.0,42.5,42.466,2.2317,1698.0,0.331561,0.138533,308
2.0,2.4,42.0,42.5,42.466,2.2317,1699.0,0.278889,0.157552,294
2.0,2.4,42.0,42.5,42.466,2.2317,1700.0,0.233996,0.144679,288
2.0,2.4,42.5,43.0,42.804,2.2261,1050.0,1.587193,0.270975,698
2.0,2.4,42.5,43.0,42.804,2.2261,1051.0,1.535003,0.335988,707
2.0,2.4,42.5,43.0,42.804,2.2261,1052.0,1.433806,0.301927,736
2.0,2.4,42.5,43.0,42.804,2.2261,1053.0,1.93511,0.35187,762
2.0,2.4,42.5,43.0,42.804,2.2261,1054.0,1.750696,0.281639,797
2.0,2.4,42.5,43.0,42.804,2.2261,1055.0,1.463624,0.297735,828
2.0,2.4,42.5,43.0,42.804,2.2261,1056.0,1.420602,0.24697,862
