Star,Gaia_DR3_ID
* tau CMa,5616537017987940736
HD  55857,5610026397318774016
HD  56731,5605227132141106432
HD  56186,5603285532041799808
HD  56695,5603235057586643712
HD  54980,5590399083962916352
HD  55021,5590497868210183168
*  57 Gem,870205595882108800
HD  57048,3168178644462416512
HD  57312,3167985680171758080
HD  57494,3169706656387342080
HD  57728,3167120914273957760
HD  57111,3111656977927545600
IRAS 07169+0124,3111667457647720064
HD  56892,3109868519192702720
BD-04  1931,3058836469391018752
HD  58339,3058559946518056960
HD  57609,3058114816107526784
HD  57321,3048588509926434816
HD  57164,3047224187798590592
HD  57734,3048630360088023680
HD  58644,3047709759619976704
HD  57565,3047538201449271808
V* V887 Mon,3046963019425552512
HD  57187,3034656838610655872
HD  58950,3035202127656877824
HD  58929,3034553759396638976
HD  58277,3034434084427580160
HD  58318,3034420306172574464
HD  58503,3033560625519172224
TYC 5404-3348-1,3034512836947215232
HD  57188,3032729360368533120
IRAS 07169-1533,3031159257763863424
HD  58669,3031649571232045056
HD  59405,3028616912004433280
HD  57819,3031130464302537344
HD  58304,3028106631222132864
HD  59317,3028553999321833600
HD  57368,3032826323548407168
HD  58303,3034300906079710592
BD-13  2048,3033208919236120064
BD-18  1782,2931396616404638336
HD  57780,2931529829112937216
HD  57960,3027616459499515008
HD  59518,3026948162586301056
HD  58697,3026797941812222720
IRAS 07224-1622,3027997337193476608
HD  58170,3028104814459436416
TYC 5979-3138-1,3028439134715241728
HD  57217,2931340678750793216
HD  59520,3026437267636722176
HD  58842,2930206773028155520
HD  59006,2930297031756315904
HD  59005,2930330055766359296
HD  58321,5619902657439501952
HD  59343,5620273364653464192
BD-20  1952,5620240207504688384
HD  57258,2931347722497037184
HD  59074,3026715478440718592
BD-20  1872,2929815381248118272
HD  57237,5618215044530071936
HD  58132,5619863040659191296
HD  58585,5619599329664097536
BM    V  19,5618770229176573952
HD  57961,5616654562647225856
HD  59252,5612811735150792448
HD  58062,5604936861070828544
HD  58615,5605775096942732800
HD  58909,5589758034326135424
HD  59758,5586184243579031808
NGC  2420   189,865396503821161728
HD  60620,3137911357093975552
HD  59691,3060425371072522368
HD  59766,3053918804859154816
HD  59669,3055618993431369088
HD  61177,3041981372755115136
HD  61276,3041278200709853440
HD  59983,3053908393858347136
HD  60568,3034287711939378560
TYC 5404-731-1,3033663498574604416
BD-10  2148,3040422677583467136
TYC 5408-532-1,3028637424770045952
HD  60007,3028376840512334720
HD  60993,3030743985964088704
HD  61044,3030259479295155072
HD  61484,3030644033480947968
HD  60511,3030289475347582208
HD  60325,3030186460548751872
HD  61206,3030769309092091264
BD-13  2063,3033296085592731648
HD  59959,3028145187153390080
HD  60009,3027343952413113216
HD  59771,3026648717467471872
HD  61302,3028983118092428800
HD  61955,3028777440701457280
HD  61682,5717282588376374400
TYC 5984-1730-1,5717168410965949312
HD  61180,3029052864061053952
HD  61590,5717093575453743616
HD  61728,5717088180974654080
HD  60216,5716609240584104832
HD  61845,5716774854520400640
HD  61959,5716882980313390208
HD  60263,5716509185021924352
HD  60785,5716319347471862912
HD  60553,5716272858744676992
BD-18  1883,3026488184465794176
BD-21  2012,5619130319235270144
HD  61260,5619069360757371648
BD-21  2016,5618935121564413184
HD  60749,5618940309884853120
HD  60951,5618938660617154560
HD  60533,5618894302194154496
HD  61535,5615827901705174400
HD  62005,5615929911461700864
HD  59840,5618256963408339840
CD-25  4658,5613446458292580224
HD  60194,5615162594090205824
HD  60904,5614995365245481088
HD  61619,5614235362194187136
HD  61987,5600168279144046080
HD  60327,5611738336926995584
HD  60645,5611691161003603328
HD  61049,5612057259707274368
CD-28  4704,5599789291234728192
HD  61573,5599298251900630016
HD  59941,5593140681855892736
HD  59756,5592935107537583488
HD  61851,5598297769346797184
HD  61008,5587953907547049216
HD  60349,5586376589394947200
V* YZ Lyn,923442780667576960
HD  62262,3087128900738145536
* zet CMi,3087720953388139648
HD  63620,3042596171552031872
HD  63997,3042676642059233280
HD  63538,3042484399325182720
BD-10  2170,3039996822986404864
HD  63554,3037534363613764224
HD  63655,3035741712986200832
HD  62052,3028729680663476224
HD  62102,5717287360073318272
HD  63878,5719522465357613568
HD  63501,5715871674438668288
BD-18  2043,5715894008269552256
HD  62172,5615877237982804352
HD  63165,5712252219596314368
HD  63114,5712019226215115264
HD  63543,5711916250077805696
HD  62554,5711976585779005952
HD  62818,5711766231159266176
HD  63027,5711776337223620736
CD-22  5172,5711739915900045184
HD  64264,5711096667240352128
IRAS 07433-2042,5715251339418696192
HD  62270,5615542642849653632
HD  62310,5615491897824123008
HD  64173,5711010729228149760
TYC 6540-1877-1,5615649815180377344
HD  62819,5615578724884884096
HD  63397,5614763230850766976
HD  62620,5614715333383450880
HD  63170,5614753335244663552
V* V390 Pup,5614635756227464320
CD-24  6042,5614454852205186304
HD  64219,5602448528831950336
HD  63720,5710979328733935744
HD  63525,5601844239798060032
HD  62796,5601648908976940672
HD  63848,5601506350439970304
CD-25  5100,5602277073732478464
CPD-26  2608,5601620768367314688
CD-26  5035,5601630320374324352
CD-25  5118,5602279788151510144
CD-27  4651,5600759988203334528
HD  63029,5614318650201643264
CD-30  4963,5598513715997547904
CD-28  4898,5600594786576776704
CD-30  5137,5598698197736140672
CD-32  4372,5594921684529919360
CD-34  3831,5588622651132468992
CD-38  3754,5538866176565512960
HD  63604,5535729677903526528
* a Pup,5537302945910490240
HD  66091,3084478459237520896
HD  65717,3081496514984260608
HD  64748,3080609587059107200
HD  64236,3043119534786482560
HD  64749,3043139673892573696
HD  65140,3043185746002329600
HD  65826,3068250801484546944
HD  65307,3039336905549563776
HD  64943,3037317244428078976
HD  66053,5725462572624912896
HD  64840,5710841614902785024
* j Pup,5711199471578643200
V* V335 Pup,5711201189563596416
HD  64970,5698695516109004160
HD  65030,5710718435238286080
HD  66057,5699030970230857856
CD-23  6681,5698834088932534784
HD  64820,5698587454735002624
CD-27  4677,5600771326915748352
CD-26  5143,5601927394671610752
HD  65398,5601232262806791424
HD  66150,5601039642114060672
CD-26  5176,5602073835878801152
CD-26  5177,5601200823640201344
V* V341 Pup,5600487068801314048
HD  65144,5600484766699102976
HD  65182,5597372732162445184
CD-29  5167,5597265018692339456
CD-27  4707,5600697453476253312
TYC 7124-2547-1,5594074132867556992
HD  66230,5545909063939200000
CD-33  4378,5594074197279174912
HD  66334,5544267424357732480
HD  66500,5544282645721598720
HD  65184,5538030955745026688
V* AP Pup,5537743094157581568
HD  64996,5537223128236168192
HD  67542,876542012673181312
HD  66716,3068758775856640000
HD  66779,3067068826484754432
HD  66881,3067115590088356864
HD  68815,3064688143289664384
HD  68993,3064564242073552128
HD  67795,5725092144584779136
HD  69038,5699745137391248896
* rho Pup,5698015743046182272
HD  67493,5697906852729023872
V* V421 Pup,5693811309351756416
V* V425 Pup,5693847352717158784
CD-28  5452,5597665206568712832
HD  68414,5596449936978731776
CD-30  5659,5596570161705220224
CD-30  5721,5596410835601165696
TYC 7121-1980-1,5596301567319674112
HD  69207,5548322010928623744
HD  68692,5548210788457590400
2MASS J08101870-3107216,5596295038969395840
HD  67919,5596728113421347584
CD-32  4888,5547413264568662272
HD  67777,5547438106660915840
HD  69065,5547895636627224064
CD-32  4978,5547559190380090880
CPD-32  2039,5547557197515430016
HD  67295,5544800240818531456
HD  68473,5544709290595478016
HD  68537,5544758871698725376
HD  67780,5544579170268556800
HD  68450,5541472465805985024
HD  69106,5541462673279047168
HD  67191,5540858388554492544
HD  67192,5534579593046837504
HD  69941,3066170147524789760
HD  70477,5727102395434294016
HD  69666,5720554322654984448
HD  69186,5701099976236249600
HD  70393,5696036587753561216
HD  70927,5644412317810738432
CD-30  6143,5644174376620934912
HD  69376,5547932749454396160
CD-32  5032,5547121000636602496
CD-33  4773,5546451329339216640
HD  71284,5643342767872306688
HD  70796,5643317857061136128
CD-32  5196,5546991292622826752
HD  70867,5546908073334626688
HD  70742,5542854964237130880
HD  72907,704594130850082432
HD  71830,3076215113956541824
HD  72850,5751913631228391936
HD  72546,5751879408929056640
HD  71328,5723542348582199424
HD  72309,5709548623578888448
HD  71799,5707015103971372032
HD  71833,5706229472852227840
HD  71771,5646694800866760448
HD  71458,5543928980941303808
HD  73215,5640715411814751872
HD  72480,5640175208003612160
HD  72013,5543628058351734144
HD  71913,5543515083529532928
HD  74230,5747708957028428928
HD  73540,5705304405615223296
HD  74758,5654071974123740288
HD  74368,5647140068708641792
HD  75236,5626784255892890496
HD  74337,5626251267627039616
HD  76241,581582075602868736
HD  75597,5762020823146975616
HD  76451,5756967227187230848
HD  76085,5749916299636921856
HD  75721,5652231529099470848
HD  76564,5627608241076848000
HD  75847,5625873246088707712
HD 200652,6780790982769385984
HD    563,4991368759552160000
HD   4114,4980658588585716608
HD  12409,4958318505173516800
HD  15589,4966073257605591040
HD 201409,6780918526118460032
HD 215354,6545676845122801664
HD 218506,6549497338791428864
HD   2970,4994450243967687040
HD 203101,6784460843344553088
V* BR Mic,6783505642617901952
HD 213847,6596673637527965824
HD   1999,4998644812107991296
CD-38   245,5000753194373767424
V* AA For,4970365476123144960
HD 208485,6616722029469402496
HD 211221,6613875977981017344
HD  17005,5069395361699239168
HD  12597,5024507455897171712
HD  18361,5076388702328548736
HD  17919,5076411482835417344
HD 212360,6621542730826780544
HD 214084,6620865332880467968
HD 216922,6606163144430601984
HD 217583,6606309924937469184
HD   2164,2321749854386981760
HD   2455,2318763305928202240
V* AA Scl,2317967018991378304
HD   5424,5032718162056733824
TYC 6427-1049-1,5032809181004096512
HD 200995,6832346189642001152
HD 202133,6832118242841007744
HD 205080,6829714126307067904
HD 207522,6813353672459298432
HD 210848,6625981669722090112
HD 217303,2383582677481188864
HD 219379,2379619041142268928
HD 219492,2379658898438773888
HD 204718,6831010283013346560
HD 212399,6628623280767329024
HD 222411,2387168459777032448
HD 206144,6837645732607782528
*  29 Aqr B,6826564991861746688
BPS CS 22892-0052,6826025986350385280
V* DS Aqr,2402785682420206848
BD-18   271,2450584991932903168
HD 199897,6890078723421254144
*  56 Aqr,2596320619629372800
HD 216809,2603233730269742592
HD 221879,2395449156723822080
HD 225131,2417710487615987584
HD 205130,6893321496745140736
HD 208791,2616734255590147200
HD 215555,2604532012983927168
HD 219387,2412218701912517504
HD 206813,2667825056239309824
BD-09  5831,2666364625624238080
HD 208767,2618453891775728512
* tet Aqr,2616542115933350144
HD 220172,2437789459723860480
HD    436,2427735697197834240
HD    360,2429415922764859392
BD-11   145,2377539761575614080
V* AR Cet,2463219858004414592
HD 204081,2671851978921019392
HD 206283,2671422727005109888
HD 209446,2620195312035732736
HD 208881,2668662639286026880
HD 211099,2619866248821713920
HD 213840,2622165117181605376
HD 214889,2609728781677641728
HD 216662,2610107224131746176
HD 218769,2632163667902772736
HD 220450,2438651751718233472
HD 220968,2632513931076024448
HE 2334-0604,2440816964991039232
*  41 Cet,2472434830597225984
ATO J030.3864-04.8608,2491811249135427200
HD  17038,5177988249658585728
HD  17067,5185014781794924800
HD 201718,2688662244694947456
HD 208176,2670584830425197440
HD 210121,2675373890758756736
HD 213524,2627900964401009920
HD 215794,2649309967622302080
HD 223745,2446113999698084608
HD   6700,2531558353961469696
HD  12392,2491814650749524480
HD 200433,6917116130961541120
HD 201753,2689086072068263040
HD 205339,2686413571617879040
HD 216513,2650284787759526912
HD 219200,2637410640469843712
HD 218409,2651224664043281408
HD 222021,2641221891369187328
*  14 Psc,2641159940760868736
HD 223955,2449260630178246784
HD   3832,2530135517196819456
FASTT   18,2536781236056128640
FASTT   23,2535946638011222144
HD  11458,2505717459886669824
SDSS J025001.38-013242.7,2497315713581708288
HD 200063,1729598276586129792
HD 204949,2688434744572434688
HD 208975,2681484289191316864
HD 214670,2654630779266909824
HD 217373,2655661502698569472
HD 222329,2646135265236312576
HD    328,2546522260539180928
HD 202553,1732280505137641344
HD 206017,2698330967697185920
HD 212874,2704265822225825920
HD   6165,2552285694333255552
HD   7894,2563004661393623552
HD  14385,2514067563504805248
HD  16314,2503064166530196096
2MASS J01184232+0539236,2564351322619404416
SDSS J230802.25+081607.8,2713601500579539584
V* EI Peg,2811286447213986688
HD   1375,2755565774898530176
*  58 Psc,2775142888669277696
HD 220078,2814080890375997184
HD   5418,2776998280180587904
HD   8267,2590467060241385984
HD 205603,1771650821073022336
HD   6556,2783732136065752192
*  40 Peg,2834089871697436544
HD 211433,1878291766656816640
HD 214434,1877851412249415808
BD+24  4603,1880413858457560960
BD+25  4819,1882910402687624064
HD 216218,1882607555953297024
HD 225292,2854039960428040064
HD   4312,2808425827195835136
HD   8791,295272340106273408
HD 211606,1880240474921387392
HD 213179,1880774601350806016
V* MY Peg,2865904614309462016
HD 223332,2866674311104017792
V* KM Peg,2867145962936636800
HD   2084,2859048545129456256
HD 200844,1841299866172482816
HD 204878,1799013370521953024
HD 212289,1894840859766376192
HD 213177,1894504958963722624
* eta Peg,1887953690728237568
HD 216331,1887762822380443776
HD 217754,1886891493774194560
HD 218454,1885813491342950656
HD 218043,1886674958703075712
HD 218199,1886496150624720768
HD 218301,1885740751776918656
HD   9638,302893089558353664
HD  14949,130629750976708352
HD 201094,1844842080322327424
HD  13565,324335864107142144
HD  15883,133223430187185280
HD  16580,129788418422803968
V* DT Cyg,1853025642297186688
BD+39  4926,1932229409071269248
BD+36   351,342549068062416256
HD 202240,1868589263745679488
HD  78194,692338665008642048
HD  77950,5759012181375799296
HD  77954,5680593087938090368
HD  78220,5648552357034243456
HD  77577,5647674568799408384
HD  78075,5635676732276392832
HD  78858,5635311483958118272
HD  78887,688595240232383232
HD  79320,578978122831046272
HD  79161,3838546073552207232
HD  80068,5738946609565148544
HD  79287,5731779099422142464
V* LX Hya,5679637887211461376
V* V415 Hya,5746174695926898944
HD  81746,5738232609906870144
HD  82413,5688558121967769728
HD  82868,3841469640610558464
HD  84299,3846619581276288384
HD  83457,5677876091626283264
HD  83914,5662048445649666432
HD  84224,5436657053110735872
HD  85844,3833088544508171008
HD  84971,3826663685750363648
HD  85571,3770903843333363968
HD  85936,5435579462995800192
HD  85205,5435036372971417728
HD  84610,5433138615902523008
Case A-F  512,795525490516714496
HD  87078,3835996301791596928
2MASS J10004187+0010482,3833473476657182976
HD  86248,5463099723638667008
V* Z Sex,3835773929860374016
HD  88392,3831730716367399552
HD  88495,5421923391139909760
V* SY LMi,728927560121378048
HD  90404,3856447840838941696
HD  90127,3779220308767635840
HD  90167,3748231393877497856
HD  90085,5668422353211554688
HD  89796,5472154025800264960
V* SZ LMi,728360310905443584
SDSS J103347.70+001355.7,3807064199495413504
HD  92390,3806847222042492288
HD  91152,3775773889570273536
HD  91015,5474680359922698368
HD  92857,3857807730564105344
HD  93377,3776913327214291200
HD  94207,3549340568026258048
HD  93064,5470699719809777536
HD  93971,5395145541358213760
HD  95725,732276569460719360
PB  2293,732651120673245056
HD  96234,3995555681163242240
HD  97156,3785067683403164160
HD  97700,3532528966517037184
HD  97721,5402192861135955584
HD  98217,3991142752589976576
HD  99394,3785304009683734784
HD  99241,5398867800535113472
BD+04  2466,3812733079585100032
HD  99886,3797494741777427328
V* KZ Leo,3796741163995579136
HD 100890,3585412658316735488
HD 100487,3548182851002847488
HD 100848,3539958126069255424
BD+21  2354,3976449776845278592
HD 102605,3571883614411248000
HD 101200,3543566826310665344
HD 102345,3544172519778900736
HD 101447,3541771564341254784
HD 102575,3490376233329971328
HD 103684,4031330353557430912
HD 103545,3912005716714761216
