Star,Gaia_DR3_ID
HD 178208,2133597988670827776
BD+49  2931,2133586684316915072
IRAS 19114+5108,2133333865362482560
BD+49  2918,2132110246359841792
TYC 3549-375-1,2133611079731344896
TYC 3549-914-1,2132237579252584576
TYC 3550-223-1,2132840940556950912
TYC 3550-617-1,2133721099613371648
TYC 3554-275-1,2133769168887742336
TYC 3554-709-1,2133390971247840000
* kap Cyg,2139664063041544576
HD 179094,2134306791416506368
*  53 Dra,2142873125164535296
*  54 Dra,2143019566369485440
HD 182190,2143168240957479040
HD 184902,2239205462042838912
HD 184936,2239204740488748928
HD 188772,2241572779298040576
* e Dra,2247469838114355200
HD 195527,2250162439011537792
V* AC Dra,2250211573437245568
HD 198236,2271384525255320704
TYC 4600-2437-1,2279519914868419200
HD 214710,2279611002534410496
GSC 04601-03493,2279566128716156032
TYC 4600-2462-1,2279611964607074048
HD    919,539783419521715200
HD   7732,563563004171754752
HD  12173,558645438416082688
*  49 Cas,559491100295682048
HD  13222,547007520151965440
HD  15920,545900827338842752
IRAS 02368+7453,548447124470777600
V* V805 Cas,543215506409139328
V* MM Cam,493698867112760064
HD  23450,493193710239372672
HD  25639,476270508303159296
HD  27245,472182524070291072
LS   V +56   60,278146346992867200
LS   V +54   14,273247404218765312
LS   V +53   28,273022927749160192
HD  31487,260022272200061824
HD  32446,205809202125760640
BD+46  2542,2119221221302560768
HD 173666,2117475987112019584
IRAS 18373+4617,2117799999444417280
TYC 3527-862-1,2119311724852952064
TYC 3527-932-1,2119317943965699072
TYC 3527-1058-1,2119055126327676416
TYC 3527-2216-1,2117735673715787776
TYC 3540-698-1,2119195481560063744
TYC 3544-216-1,2119577153831779712
GPM 280.763246+45.549574,2117532268363710208
TYC 3540-2725-1,2118966164667546496
TYC 3540-1886-1,2118977610757688576
GPM 281.633196+45.752057,2118998432759171840
GPM 281.634692+45.719010,2118998016144994304
GPM 281.705917+45.644729,2118996783491716224
GPM 281.721279+45.890035,2119006541657484416
TYC 3540-501-1,2118999085594229248
GPM 281.760408+45.718626,2118998673277359616
2MASS J18475891+4625256,2119125941747719040
HD 174481,2143787918839367808
AG+48 1442,2119702944834167296
TYC 3531-190-1,2119793242225998080
TYC 3531-1279-1,2119859281643108224
TYC 3544-1755-1,2119662606501262720
TYC 3544-1790-1,2119701123768012928
TYC 3544-2479-1,2119591997239080704
TYC 3544-2531-1,2119603851348806656
TYC 3548-321-1,2143821350864928768
*  48 Dra,2153721284841108096
HD 183611,2240439285887569152
* pi. Dra,2254697512160997376
HD 184737,2261456897328558208
TYC 4229-1455-1,2254872437587973376
BD+66  1224,2248876250924773760
BD+70  1082,2263167771781948288
BD+69  1062,2263117434765370112
HD 190252,2251523664468000512
BD+69  1061,2261570284465283840
HD 187178,2249546746858217728
HD 187340,2251044762731468288
V* CN Dra,2249434734110878592
TYC 4448-840-1,2261598493810399360
TYC 4449-1785-1,2263079742132072192
HD 193533,2275869742421842304
V* UU Dra,2276568688218615552
HD 203399,2278464551206789504
HD 200039,2278334297735020672
HD 205395,2284615326629373056
HD 212937,2284072511483024768
HD  19534,547773055123810816
HD  20709,544467991889872768
IRAS 03503+6918,494074109815164800
HD  25274,493756385314271744
HD  27022,477209491229638528
V* RY Cam,476218693815785344
HD  30166,278079826540465024
HD  31324,283854221091199616
HD  31757,280482671764579072
*   8 Cam,260900747632644352
BD+50  1129,262473392856792960
V* UX Aur,261381371652205312
HD  34190,211830059081750912
HD  34533,211936127593489280
BD+45  1087,208739087077678720
IRAS 18249+4736,2118903943478182144
HD 171461,2145322149875954048
HD 171779,2145692272977460736
V* LT Dra,2145480032874126592
* c Dra,2147865732587997056
HD 173920,2147691356915948032
HD 173976,2156424743415773312
* omi Dra,2156134953382133632
AG+59 1193,2156134949085645184
HD 176668,2252961417657939840
HD 174016,2156998993426001280
V* SZ Dra,2254593608311383936
HD 176598,2253743170425680896
BD+68  1063,2261279394920861696
TYC 4444-1831-1,2261124191980076416
* del Dra,2255173119658513408
BD+70  1068,2263362587201664000
BD+69  1059,2263157257701929088
HD 184873,2261606911946244096
TYC 4448-1615-1,2261821454152993408
TYC 4448-1065-1,2261510326721831040
*  69 Dra,2288940736653640320
HD 190315,2288792646181175808
HD 193591,2288615556088839680
HD 192419,2291253147045597056
* kap Cep,2290599311287582464
HD 199437,2297352516001336832
ASAS J213747+8032.5,2297449719701350144
HD 216446,2299721723041327104
HD  18438,567664766657362304
HD  26076,501158744268403072
HD  27135,500039853748586240
HD  30442,478740423733113728
HD  33266,285645737849125504
*  12 Cam,283927609195553792
HD  32547,280903406761300224
HD  33618,281326409499396864
BD+44  1213,207865662531357440
HD 169221,2123679844031370368
HD 169305,2123558588515416320
HD 168293,2148631370637894784
HD 173398,2157180623299744128
BD+62  1644,2157195604145730432
HD 173511,2156637533275903232
*  42 Dra,2256800156349110528
V* EE Dra,2262275415015759872
BD+68  1022,2259129093773284480
* ups Dra,2265889028699755008
HD 175305,2268048503896398720
HD 183051,2292519612639968256
*  75 Dra,2298389355466272256
HD 217382,2300042917875540992
V* AR Cep,2300884800185315712
*   2 UMi,574112955678493824
V* RU Cep,573714107835392512
NGC   188  3018,573934972233977344
NGC   188  1069,573941908603194880
TYC 4619-1780-1,573937888515127424
HD  19855,568540802546664960
BD+80   125,557607327640557440
V* SS Cep,556128072184905216
2MASS J04394016+7910122,556302860173413504
HD  31312,502562305222234240
HD  32172,502190257973883264
HD  32518,497653157602636928
*  17 Cam,287221784689921280
HD  34786,281114371257063808
HD  36850,269593658357442688
HD  37007,269242123874549760
HD  36678,264919909305988224
HIP 88420,2122719386264539264
HD 166207,2124678475467156992
HD 167042,2149564787289902848
HD 166780,2151873143233723136
BD+66  1073,2257796279524502656
BD+65  1248,2257518717259300736
TYC 4213-161-1,2257936810852684544
TYC 4213-593-1,2257832494688588416
TYC 4213-241-1,2257832803926239872
[RMC2005] KF01T5,2257926365492000768
TYC 4213-1387-1,2257811019851799040
[RMC2005] KF02T3,2257798238029149824
[RMC2005] KF07T2,2161711779436897408
[RMC2005] KF07T3,2161712947668008320
TYC 4430-1416-1,2259091156325398272
HD 172340,2293540887145084800
HD 183359,2295547014829077376
RAFGL 2171,2296611720042387584
HD 174878,2303574686661167104
HD 187138,2305666232656227840
BD+88   134,2305762233765247360
HD  26659,570170313139732352
HD  30338,557132510414951552
V* RS Cep,556832549897897984
HD  34653,552383509239431808
HD  36384,502835190261902464
HD  38645,481773460918244352
HD  37289,480279121534986112
*  24 Cam,268432917676280704
HD  40083,264229003686522368
HD  38765,214878111469201664
V* V403 Aur,210509442534399232
HD  40084,211315178399395328
V* TW Aur,196931367283396992
HD 163075,1350855420336951296
HD 164646,1349653516689335808
* z Her,1363284299777747584
* ksi Dra,1421593566062037120
BD+62  1588,1436352997835927424
BD+66  1060,1633389776503688960
BD+65  1208,1633220932747259136
TYC 4208-116-1,1441086292314403072
UCAC3 313-62260,1633294634388508416
TYC 4212-1074-1,1441128309978104832
[RMC2005] KF06T1,1633391047814071808
2MASS J17583798+6646522,1633376204407124352
[RMC2005] KF03T1,1633308275204364160
[RMC2005] KF03T4,1633309615234243968
TYC 4212-1100-1,1633326966902113408
[RMC2005] KF06T3,1633376582364249088
BD+68   951,1637631658000968832
TYC 4428-1253-1,1637648150674118656
BD+67  1044,1633678776261558400
HD 161178,1651497186822868224
* psi02 Dra,1639295390892588288
HD 159048,1656854694667474816
HD 158996,1709691004385812864
HD 163240,1706754896022592128
* eps UMi,1710727122296357376
* lam UMi,1729093742484760320
HD  36905,1150070921929098368
HD  42855,1152096772103280384
V* V411 Cep,1151936449563965056
V* V410 Cep,1150337278621362688
HD  45866,1140693565213532416
HD  41159,1114554669129095296
HD  42061,1107459005199026048
*   1 Lyn,1006142960069707648
*  40 Cam,1005577879811265408
*  38 Cam,999488887495183872
HD  40141,997510831716803456
*  37 Cam,999468409091291264
HD  41589,997222755373940992
*  35 Cam,972092974741801088
HD  42466,971838540878491264
HD 233211,971740237667104640
IRAS 05577+4517,963049766481840128
* y Her,1366858193604257792
TYC 3513-597-1,1366844484068607360
HD 159330,1434412634690504192
HD 161053,1421431319377595136
HD 159870,1422359410270340352
BD+61  1657,1438994020469854464
TYC 4421-2278-1,1637355298328943616
BD+72   781,1651932937023872896
HD 150275,1704511273826301568
HD 151623,1709170110751788672
HD  76990,1147658112381475840
HD  55075,1142557787178072320
HD  49878,1139835946142603008
HD  46509,1112863173567966336
HD  50885,1109935826938573056
*  43 Cam,1103352844667317632
HD  45528,1007204366746026880
HD  45878,1004902882750267392
HD  46607,1001985500445042304
HD  46316,1001858128895130880
HD  44271,1004773827573309312
HD  43352,998050069154382592
HD  44647,1004403773191427328
*   5 Lyn,1004427000375584512
HD  44061,998405112627338624
HD  44123,998437720018990080
HD  45388,997733650323758464
HD  45636,994728483182868992
*  45 Aur,995762333350851712
V* QS Aur,968816361372275456
*  43 Aur,968593607188137216
IRAS 06184+4741,968953422367749376
HD 159410,1361957361041623936
V* V769 Her,1365189650349374592
HD 157681,1419240920415509376
HD 154391,1438038102484626048
HD 156649,1631040635548173568
* zet Dra,1632499034644723968
HD 152222,1636411921648813440
HD 150010,1654516686269888896
HD 139404,1708216421854173184
* tet UMi,1707279775385990016
HD 129245,1714744772143696512
HD 120565,1725211190830828672
HD  87386,1146288292691937664
V* RS Cam,1144004190427959552
V* FL Cam,1137916542438611712
HD  64307,1135133987746266368
HD  68375,1137182755866748416
HD  52030,1109897069153776128
HD  48657,1003981835603116416
*  14 Lyn,1002469148121650944
HD  47587,1001201823530417920
HD  47930,1000994664372773760
HD  49116,1000344651138651776
HD  49237,1000767791316579840
HD  47726,994897842334479360
HD  48091,994889905234984192
HD  47356,991202761709346560
IRAS 06304+4853,967801134181176192
*  47 Aur,965792188998279936
*  74 Her,1364767163005746816
HD 155860,1414473674220006272
HD 155711,1418797130034946048
HD 146603,1643294658279720960
HD 148293,1649746523792049408
V* TW UMi,1701019396694966528
HD 115337,1718603336402400384
HD 120084,1715055487257379968
V* FR Cam,1718111511107661312
HD  83550,1130961787795739264
HD  69054,1123608116589975424
HD  72582,1123263037441061888
HD  68951,1122748745173887232
HD  63748,1098840208425624320
HD  58425,1108520892912114048
V* EZ Cam,1095841187384393344
V* V480 Cam,1089176940029411968
*  15 Lyn,1002340161664794240
*  18 Lyn,990705816813310336
HD  50551,1000786929690996352
HD  52145,987769296134524928
* psi06 Aur,990869987643774336
V* CD Aur,966789927081466112
IRAS 06440+4842,990866757828698368
IRAS 06463+4809,966769414317668352
V* TU Aur,965501058935765120
* psi04 Aur,964447005240879872
HD 154759,1359966901398050432
HD 154732,1408413342222248192
HD 153299,1409450387845646336
TYC 3879-315-1,1426298719913889536
HD 150449,1430141169456065664
V* S Dra,1426791438562197248
V* AG Dra,1642955252784454144
HD 140227,1647329762874701952
HD 144282,1643232260994804608
* gam UMi,1696877570753454208
*  11 UMi,1696798367260229376
*   5 UMi,1713631344821548544
HD 109836,1692971624414827392
HD  94860,1129422299717456768
HD  94190,1128548359772757376
HD  86322,1127168988075416192
HD  79517,1121216232123070720
HD  82327,1121271791819779072
HD  78935,1120722620121914880
V* FL UMa,1096778624123225600
HD  66823,1094983705751555072
HD  59506,1086234238893499264
V* FG Cam,1087709371179477504
HD  54649,988195941005525760
IRAS 06590+5051,980782896172427520
V* CC Aur,954155950066615296
IRAS 06458+4609,954164574360621312
* psi09 Aur,954333422410452096
HD 152812,1407880457039926912
*  42 Her,1410669883680112128
TYC 3878-216-1,1425325068007678336
HD 144542,1626399287729725952
V* AT Dra,1624770945369328128
HD 117187,1687920399277190656
HD 113049,1691904445300843392
HD 104986,1690517102143940608
HD  97904,1079050682751584000
HD  92880,1077153166200414848
*  27 UMa,1120033123252071168
V* FZ UMa,1117777333411917312
* rho UMa,1117104986348319232
HD  71088,1093722565913923840
HD  75107,1092911573008978944
HD  74604,1093115498055848064
HD  71185,1093259946396444672
HD  65448,1085344665266177920
*  57 Cam,1090367200025794176
HD  60982,1085573398045222784
HD  63628,1082675497710536960
HD  60252,986250664417779840
*  23 Lyn,1082342036450468224
HD  60294,986087180781907712
HD  60983,985390262209225856
HD  56711,986397998976133248
HD  57646,983330945649472640
V* UY Lyn,980444452750334976
HD  56169,979713449315252736
IRAS 07056+4729,978125960682631424
HD 148365,1423793963707197952
V* V906 Her,1410669162125604480
HD 234308,1424941922565471360
HD 148880,1424045373912608256
TYC 3877-484-1,1429177035197275520
HD 144245,1621797110012594816
HD 138265,1615529687576202880
V* PX Dra,1619736556503017984
HD 137443,1640795227831970432
V* RR UMi,1621259036510505344
HD 124730,1674016662427974400
HD 123011,1674877786190554240
HD 118904,1687031134888475008
V* VW UMa,1072874863377584768
* sig01 UMa,1068971975056597632
HD  69976,1089876989636213376
HD  67368,1083360493454541440
HD  68771,1083685880177059840
HD  62564,985931153210353408
HD  63348,985043125772354048
HD  58661,976346160595410304
IRAS 07189+4631,974684248770482944
HD 147352,1423245238684739584
HD 144204,1404761795386873344
TYC 3496-1361-1,1404671497994762752
TYC 3877-1592-1,1404814675024235008
[WWV2004] J1553257+530924,1404969740523482112
HD 141472,1598335043705057280
HD 140117,1602089772833227264
HD 136244,1615092528624961024
* iot Dra,1614731957531452544
HD 120980,1671362475717648256
* alf Dra,1667976701458958848
HD 115061,1678663370364821376
HD 115136,1678663061127174912
*   6 Dra,1683112784684915456
* kap Dra,1683102889080800640
HD 106574,1683875089840663168
HD 105029,1682059796142877696
HD 105028,1682060311538955392
V* SS Dra,1682611235583790464
*   2 Dra,1061520550394795392
HD 101381,1058079422597304320
HD  92523,1072397056855672064
HD  92354,1072316655067939328
HD  84165,1065003906311135872
V* EZ UMa,1064389863427560064
* tau UMa,1043382731705599360
* b UMa,1042950073879881600
V* TT UMa,1039517497361063680
HD  71111,1035486245353548288
HD  70918,1035324445344899200
HD  68077,1033475857061476608
HD  66660,1032939742063193728
*  50 Cam,982431540841766912
HD  61363,975788673840275328
HD  60437,975191123629840384
HD  59224,972981414496683904
* ups Her,1398436236272992256
V* X Her,1398822783330261248
HD 137717,1601383061735553280
HD 131219,1613909625912040576
HD 238417,1614087678076399872
HD 131507,1617369857724283520
V* ER Dra,1618237642980201344
* i Dra,1671148277108755200
*   9 Dra,1678945154579060608
*   7 Dra,1679124752931512960
*   3 Dra,1057043579564448000
V* GY UMa,1058848221743528064
HD  90745,1052672677247052160
*  38 UMa,1059521225937701632
*  32 UMa,1053660244847204864
HD  73553,1031281438010706944
SBSS 0841+565,1031220239020480256
HD 237724,1033796536498906240
HD  70985,1033673528634891392
*  26 Lyn,932769353689866752
HD 145931,1381883672832240128
PG 1552+460,1397198770295370496
HD 139906,1402820813766244224
HD 134190,1600250049363008640
HD 130499,1607693949241438592
HD 128091,1611126006068015360
HD 238350,1611306497773454848
HD 124319,1659693977287565568
HD 113994,1675762068416812160
HD 108150,1583976864954633600
*  76 UMa,1580707810726705408
HD  97486,862307219743223808
HD  87481,1050173659116149504
V* U UMa,1048502435801849856
HD  87045,1046919035977577600
HD  83491,1025683446356016256
HD  86217,1046521287646325760
HD  83285,1025624966081393408
*  17 UMa,1024535246979166080
HD  81338,1024976013703087488
HD  78937,1024109254943267968
HD  73017,1030228552547581312
HD  73171,1029443226367419904
IRAS 08028+4625,929782942670203392
*   2 Her,1384603383563154304
V* FP Boo,1396430108588343936
HD 134493,1589594574803410048
HD 131445,1606184147977812352
HD 128386,1610213892453254528
HD 129937,1607245829533648640
HD 128000,1610185648748288000
HD 128781,1607109387012626048
HD 125260,1609538448716713728
G 223-33,1658641740364096128
HD 115749,1566822147098962176
HD 110762,1578181923279486464
BD+61  1281,1582219123818804608
V* RY UMa,1581846389377539200
HD 103736,859046721090488320
HD 103953,859036069571586816
HD  96093,860673208025637376
HD  97438,860807588962262656
*  42 UMa,861336454055719680
HD 237955,860246356996096384
HD  90222,1047515898993428736
*  44 Lyn,1025309131366815232
HD  84779,1022311450352215040
HD  86378,1046106599964334976
HD  87421,1045009665316755968
HD 237844,1021936482527318912
HD  75913,1016724934851725312
V* AZ Lyn,922729021526411776
HD 138004,1391009653702531072
HD 137390,1395560016934117376
HD 137719,1394337737960841472
DEEP-GSS 214-1770,1607884263543335296
HD 120682,1561399664989161856
HD 117417,1565255892786058624
HD 119549,1562322223964176768
*  83 UMa,1561883759343666304
HD 114633,1566474804503080704
HD 112395,1576505717804529280
HD 109654,1571697106779274112
HD 109702,1571724010454424960
*  70 UMa,1575017391376658560
HD 107949,1575005636050756224
*  71 UMa,1574672346588012800
HD 105897,1575216884017385984
*  68 UMa,1575251587353474944
HD 102194,846193189643544960
HD 102956,845335158256083584
*  66 UMa,842067272260382336
V* Z UMa,845446140211995264
HD 238020,845697481698182528
HD  96708,857072960280194176
HD  96688,857018255280374784
HD  98214,844256606069848960
HD  98316,844193418509941376
*  43 UMa,851121235119808000
HD  95187,856862609961708288
HD  94862,849983652901545728
*  41 UMa,854135511887529472
HD  91971,853976117061048704
*  39 UMa,854313907649035136
HD  88999,853198418742256896
HD  88609,851658896305185024
HD  83839,827909410785367936
HD  78388,1013135544782113536
