,source_id,spectraltype_esphs
1023,557992362867352576,M
1024,5444559964731436288,M
1025,4100705517213601536,M
1026,5441892205927110656,M
1027,559679803980181632,M
1028,4100714446422557696,M
1029,6026131483308931584,M
1030,4100799933447543936,M
1031,4188658235431623040,M
1032,561760698454456704,M
1033,6026089976742120704,M
1034,4051484333110554240,M
1035,6026186939919567360,M
1036,4051458490157557120,M
1037,6026194189825085440,M
1038,4051433858645148928,M
1039,4051512782981936512,M
1040,4051490410355054208,M
1041,4100755167037027968,M
1042,6026064413094171648,M
1043,4051437977399123200,M
1044,2927407382062638336,K
1045,6026102556742263936,M
1046,2927628830575268096,M
1047,5442396228928915072,M
1048,4051494636603869312,M
1049,6026207487044255872,M
1050,6026243706557028352,M
1051,6026244389408901376,M
1052,4051468523202545280,M
1053,2927853985638290176,M
1054,2927856876162372480,G
1055,4100772965381975808,M
1056,6026214633870203904,M
1057,4051520994960779392,M
1058,5445284749054848256,M
1059,5445301001210873088,M
1060,4051522163192193280,M
1061,2927466034137879424,M
1062,6026251708033331584,M
1063,5441830152239691264,M
1064,4051446636053077888,M
1065,2927475929742236416,M
1066,4051448049219859456,M
1067,4043814444806759040,M
1068,4051449556626109056,M
1069,2007605982052560640,M
1070,5640191911144947200,M
1071,2927935182004880512,M
1072,5641307365686460288,M
1073,4051451656993136768,M
1074,5641313374338978688,M
1075,6026261569278535936,M
1076,6026262054659108608,M
1077,2927288050688180992,M
1078,2927523930297091584,M
1079,5641013315045196672,M
1080,2928175459656289536,M
1081,5640472836364064512,M
1082,4051482237165798144,M
1083,4043820870077405440,M
1084,4043839974088508800,M
1085,4043749882854164736,M
1086,1829820277604859520,M
1087,2927551349369438848,M
1088,5640498709245325184,M
1089,4043842276273040896,M
1090,4043777100153201792,M
1091,6664388298078281984,M
1092,6665308829830567424,M
1093,1829720943606711552,M
1094,4043843032105651328,M
1095,4043777752987903360,M
1096,4043777886044904192,M
1097,4043752562913906688,M
1098,1829727678115728512,M
1099,5641093991711307776,M
1100,4043779844546401920,M
1101,1829642873960581120,M
1102,4043827948179012864,M
1103,1829845738172221824,M
1104,4043804171245484544,M
1105,1829743930263398784,M
1106,4043804965908599424,M
1107,4043805030238940800,M
1108,4043805034628133760,M
1109,5640313712110158336,M
1110,4043805305116872320,M
1111,1829854568625592832,M
1112,5640325707965222912,M
1113,4043806473344184704,M
1114,6664062567758174464,M
1115,5916983857365658496,M
1116,1830024099571872384,M
1117,1829670984544421888,M
1118,1830030490483414144,M
1119,5916834809140496384,M
1120,1829953765193673344,M
1121,1829878100725864064,M
1122,5917068489728009856,M
1123,1830039801972406272,M
1124,5640411332431503360,M
1125,5640184175900792832,M
1126,1829690603955709568,M
1127,5916933112354752128,M
1128,5916759110327206144,M
1129,1829970116114370560,M
1130,1830053099192583680,M
1131,1829973041007683328,M
1132,1829896796744073344,M
1133,5824010253633539200,M
1134,4654689399973785088,M
1135,5916678369249373184,M
1136,5916862636208743808,M
1137,1829807358343434880,M
1138,1829703553262689664,M
1139,1829903325094493312,M
1140,1829613157101602816,M
1141,5824300425948724608,M
1142,5916868447315098880,M
1143,5824231255473951872,M
1144,5824231603403684992,M
1145,5824099004843416448,M
1146,5824020016126296192,M
1147,1829817936829067648,M
1148,5824163742915631872,M
1149,5824165941939322752,M
1150,5824026888074356224,M
